page_id,page_name,total_ads,unique_ads,percent_unique,avg_words,avg_spend,per_ad_avg_spend,total_avg_impressions,per_ad_avg_impression,avg_ad_min_audience,avg_ad_runtime,avg_female_13_17,avg_female_18_24,avg_female_25_34,avg_female_35_44,avg_female_45_54,avg_female_55_64,avg_female_65_plus,avg_male_13_17,avg_male_18_24,avg_male_25_34,avg_male_35_44,avg_male_45_54,avg_male_55_64,avg_male_65_plus,avg_13_17,avg_18_24,avg_25_34,avg_35_44,avg_45_54,avg_55_64,avg_65_plus,avg_female,avg_male,avg_pha,avg_stc,avg_jhc,avg_plk,avg_kvk,avg_ulk,avg_lbk,avg_hkk,avg_pak,avg_vys,avg_jhm,avg_olk,avg_msk,avg_zlk
350267285083070,"ANO, tohle je Havířov",21,14,0.667,33,12240,583,149490,7119,305049,2.9,0,0.075,0.087,0.077,0.08,0.097,0.068,0,0.079,0.135,0.103,0.091,0.069,0.036,0,0.154,0.222,0.181,0.171,0.165,0.105,0.484,0.513,0.022,0.027,0.018,0.016,0.011,0.026,0.014,0.016,0.014,0.013,0.031,0.017,0.755,0.017
350510278898035,Radim Ivan - pracující politik,52,29,0.558,129,101124,1945,949974,18269,27051,13.8,0,0.15,0.209,0.172,0.084,0.029,0.025,0,0.072,0.128,0.062,0.033,0.018,0.013,0,0.222,0.337,0.234,0.117,0.047,0.039,0.67,0.326,0.002,0.002,0.002,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.003,0.002,0.978,0.001
351328815012336,Milan Krajča,4,2,0.5,2040,14198,3550,63998,16000,375026,7,0,0.009,0.022,0.033,0.039,0.071,0.112,0,0.078,0.15,0.13,0.132,0.098,0.122,0,0.086,0.172,0.162,0.171,0.168,0.233,0.285,0.709,0.928,0.07,0,0,0,0,0,0,0,0,0,0,0,0
354488368019601,Petr Holeček,14,14,1,69,43993,3142,418493,29892,12144,7.4,0,0.038,0.087,0.135,0.14,0.084,0,0,0.053,0.126,0.146,0.124,0.062,0,0,0.091,0.213,0.282,0.264,0.146,0,0.484,0.512,0,0.999,0,0,0,0.001,0,0,0,0,0,0,0,0
354788534653316,Pavel Blažík,29,24,0.828,133,13936,481,49486,1706,29311,8.4,0,0.045,0.124,0.138,0.104,0.055,0.036,0,0.049,0.135,0.153,0.093,0.041,0.022,0,0.093,0.259,0.291,0.197,0.096,0.058,0.502,0.492,0,0,0,0,0,0,0,0,0,0,1,0,0,0
356448681873897,Mikuláš Peksa,28,19,0.679,93,41286,1474,451986,16142,118215,5.2,0,0.09,0.085,0.015,0.01,0.011,0.012,0,0.241,0.403,0.118,0.01,0,0,0,0.331,0.488,0.134,0.019,0.011,0.012,0.224,0.772,0.3,0.11,0.034,0.04,0.015,0.047,0.024,0.031,0.029,0.046,0.127,0.065,0.094,0.036
356451014434612,Marian Jurečka,116,111,0.957,71,179892,1551,6141942,52948,452001,6.5,0,0.151,0.117,0.093,0.089,0.071,0.053,0,0.085,0.109,0.094,0.07,0.034,0.026,0,0.236,0.226,0.187,0.159,0.105,0.08,0.575,0.419,0.084,0.089,0.051,0.039,0.032,0.082,0.031,0.046,0.05,0.043,0.11,0.155,0.138,0.043
361281313901258,Komerční banka,21,7,0.333,25,83090,3957,1820490,86690,566668,31.2,0,0.287,0.201,0.033,0.012,0.019,0.022,0,0.217,0.123,0.034,0.016,0.015,0.014,0,0.504,0.324,0.067,0.028,0.034,0.036,0.573,0.419,0.205,0.109,0.054,0.054,0.024,0.08,0.038,0.05,0.047,0.038,0.114,0.048,0.095,0.044
361474721285810,"Tomáš Soukup, starosta Plzeň 4",32,19,0.594,88,18584,581,167984,5250,111564,2,0,0.025,0.093,0.123,0.114,0.097,0.09,0,0.039,0.121,0.116,0.081,0.05,0.045,0,0.064,0.214,0.239,0.195,0.147,0.135,0.543,0.452,0.002,0.002,0.001,0.983,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.001
367656464950,TOP 09 - Praha 10,10,8,0.8,104,15595,1560,239495,23950,67001,7,0,0.039,0.123,0.095,0.058,0.043,0.042,0,0.064,0.2,0.15,0.094,0.052,0.035,0,0.103,0.324,0.244,0.152,0.095,0.077,0.4,0.594,0.852,0.034,0.008,0.011,0.006,0.022,0.007,0.008,0.008,0.005,0.014,0.006,0.015,0.004
370583064327,Starostové a nezávislí • STAN,65,55,0.846,62,164518,2531,1502968,23123,387944,2.8,0,0.046,0.07,0.088,0.092,0.021,0.017,0,0.082,0.162,0.193,0.17,0.031,0.02,0,0.128,0.232,0.281,0.262,0.052,0.038,0.335,0.658,0.194,0.139,0.049,0.05,0.026,0.07,0.044,0.047,0.042,0.039,0.117,0.051,0.086,0.045
372084439612405,ODS Radotín,30,28,0.933,163,33885,1130,210985,7033,10001,5.6,0,0.051,0.108,0.133,0.117,0.053,0.044,0,0.064,0.134,0.127,0.097,0.036,0.029,0,0.115,0.242,0.26,0.214,0.089,0.073,0.505,0.488,0.917,0.083,0,0,0,0,0,0,0,0,0,0,0,0
375868542113,Piráti Jihočeský kraj,61,51,0.836,98,45820,751,557970,9147,62658,7.2,0,0.127,0.108,0.092,0.048,0.024,0.029,0,0.132,0.176,0.151,0.062,0.021,0.022,0,0.26,0.284,0.243,0.11,0.045,0.051,0.429,0.563,0,0.003,0.993,0,0,0,0,0,0,0.003,0,0,0,0
378827025796132,Peak.cz,436,191,0.438,31,42382,97,492782,1130,100001,4.4,0,0.001,0.005,0.01,0.026,0.061,0.085,0,0.019,0.11,0.144,0.187,0.179,0.171,0,0.019,0.115,0.154,0.213,0.24,0.256,0.186,0.81,0.157,0.094,0.048,0.049,0.032,0.088,0.044,0.039,0.041,0.042,0.136,0.064,0.119,0.048
380383388762176,ODS Kopřivnice,19,18,0.947,44,35390,1863,370990,19526,100001,23.4,0,0.029,0.06,0.081,0.083,0.079,0.072,0,0.055,0.121,0.131,0.133,0.085,0.066,0,0.084,0.18,0.212,0.215,0.163,0.138,0.404,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.08
384187235387895,Alena Schillerová,39,39,1,392,316580,8117,2320980,59512,163847,6.9,0,0.011,0.03,0.052,0.1,0.152,0.229,0,0.022,0.05,0.068,0.093,0.085,0.107,0,0.033,0.08,0.12,0.193,0.237,0.336,0.573,0.424,0.085,0.14,0.046,0.046,0.036,0.112,0.045,0.048,0.041,0.036,0.131,0.054,0.133,0.045
38492561701,AutoMat,280,13,0.046,66,25160,90,261860,935,118850,4.6,0,0.047,0.107,0.063,0.038,0.028,0.052,0,0.081,0.189,0.185,0.106,0.043,0.059,0,0.128,0.296,0.247,0.144,0.071,0.111,0.334,0.663,0.841,0.029,0.011,0.011,0.004,0.014,0.009,0.01,0.008,0.006,0.028,0.007,0.014,0.008
39371299263,Zelení - Strana zelených,17,9,0.529,100,29292,1723,302992,17823,502942,2.3,0,0.214,0.155,0.037,0.034,0.051,0.086,0,0.094,0.084,0.064,0.061,0.052,0.058,0,0.308,0.239,0.101,0.095,0.103,0.144,0.579,0.413,0.273,0.098,0.046,0.047,0.021,0.06,0.033,0.038,0.035,0.029,0.17,0.043,0.07,0.037
394570898000897,Kniha Revoluce - Jakub Trpiš,76,10,0.132,131,183562,2415,1244462,16374,296615,114.2,0,0.001,0.008,0.041,0.1,0.133,0.127,0,0,0.019,0.077,0.157,0.173,0.157,0,0.001,0.027,0.117,0.258,0.306,0.284,0.411,0.582,0.136,0.106,0.058,0.053,0.036,0.085,0.047,0.051,0.05,0.037,0.118,0.055,0.114,0.054
395865150532353,PRO Chomutov,7,7,1,30,26396,3771,211996,30285,10001,4.9,0,0.033,0.081,0.119,0.131,0.096,0.069,0,0.038,0.111,0.122,0.102,0.055,0.037,0,0.072,0.192,0.241,0.233,0.151,0.106,0.53,0.465,0,0,0,0,0,1,0,0,0,0,0,0,0,0
40155481542,ROMEA,8,7,0.875,95,23396,2924,255996,32000,500001,3.1,0,0.136,0.123,0.042,0.053,0.088,0.139,0,0.067,0.092,0.077,0.07,0.056,0.051,0,0.204,0.215,0.119,0.123,0.144,0.19,0.582,0.412,0.184,0.097,0.045,0.052,0.039,0.13,0.047,0.043,0.039,0.027,0.092,0.046,0.113,0.031
407123679457928,Zbyněk Stejskal,12,11,0.917,154,26244,2187,124494,10374,88593,3.4,0,0.031,0.119,0.152,0.141,0.059,0.04,0,0.041,0.129,0.122,0.097,0.04,0.025,0,0.073,0.248,0.274,0.238,0.099,0.065,0.543,0.454,0.008,0.006,0.004,0.003,0.001,0.004,0.002,0.003,0.005,0.94,0.007,0.003,0.009,0.002
407201456420064,Zdeněk Nytra,31,20,0.645,92,47934,1546,414984,13387,85614,5.5,0,0.074,0.071,0.099,0.117,0.077,0.005,0,0.091,0.141,0.138,0.126,0.053,0.002,0,0.165,0.212,0.237,0.243,0.131,0.006,0.443,0.55,0.002,0.001,0,0,0,0,0,0,0,0,0.001,0,0.993,0
415472211798220,Prague Pride,7,5,0.714,110,17096,2442,126996,18142,300029,8.6,0,0.065,0.324,0.156,0.055,0.011,0.021,0,0.028,0.133,0.113,0.049,0.013,0.016,0,0.093,0.457,0.27,0.104,0.024,0.038,0.633,0.353,0.539,0.067,0.027,0.034,0.015,0.039,0.018,0.021,0.021,0.014,0.082,0.031,0.057,0.022
416080635131087,ČSSD Vaši Starostové,22,21,0.955,97,102939,4679,1123989,51090,52819,12.8,0,0.054,0.14,0.126,0.093,0.048,0.041,0,0.049,0.168,0.14,0.077,0.03,0.026,0,0.103,0.308,0.266,0.171,0.078,0.068,0.503,0.492,0,0,0,0,0,0,0,0,0,0,0.994,0.001,0.001,0.001
419305971884192,Piráti a Zelení pro Královo Pole,24,23,0.958,96,20588,858,96988,4041,50043,5.4,0,0.059,0.13,0.109,0.086,0.055,0.057,0,0.077,0.164,0.109,0.069,0.042,0.037,0,0.136,0.295,0.218,0.156,0.097,0.094,0.496,0.498,0.003,0.004,0.002,0.003,0.002,0.004,0.003,0.002,0.002,0.002,0.96,0.003,0.007,0.002
421202771255276,Brněnská Drbna,53,45,0.849,30,33074,624,535474,10103,92265,3.7,0,0.079,0.146,0.096,0.056,0.046,0.044,0,0.079,0.201,0.124,0.061,0.031,0.029,0,0.158,0.347,0.221,0.116,0.077,0.074,0.466,0.526,0,0,0,0,0,0,0,0,0,0,1,0,0,0
421861864941135,Liberec otevřený lidem,36,31,0.861,54,59232,1645,720982,20027,104445,4.3,0.021,0.115,0.099,0.087,0.085,0.059,0.058,0.016,0.074,0.117,0.106,0.081,0.037,0.036,0.037,0.189,0.216,0.193,0.166,0.096,0.094,0.524,0.468,0.001,0.008,0.001,0.001,0.001,0.004,0.975,0.004,0.001,0.001,0.001,0.001,0.002,0.001
424114981002397,Český rozhlas Plus,318,238,0.748,45,195291,614,10477341,32948,865315,26.4,0,0.04,0.068,0.075,0.07,0.061,0.074,0,0.079,0.143,0.142,0.112,0.064,0.065,0,0.119,0.211,0.217,0.182,0.124,0.139,0.388,0.604,0.198,0.098,0.07,0.048,0.026,0.08,0.039,0.046,0.041,0.038,0.112,0.06,0.09,0.053
424864520888915,Pro Jablonec,175,45,0.257,103,71612,409,1537912,8788,46687,7.4,0,0.088,0.093,0.095,0.105,0.085,0.095,0,0.062,0.095,0.093,0.084,0.051,0.048,0,0.15,0.189,0.188,0.189,0.136,0.143,0.561,0.433,0.001,0.004,0.001,0.001,0,0.002,0.983,0.003,0.001,0.001,0.001,0.001,0.001,0.001
425939104497048,Starostové a nezávislí Mladá Boleslav,21,15,0.714,50,149990,7142,832990,39666,10001,16.3,0,0.057,0.122,0.139,0.124,0.059,0.038,0,0.056,0.131,0.123,0.09,0.035,0.023,0,0.113,0.254,0.262,0.213,0.094,0.06,0.539,0.457,0,0.992,0,0,0,0,0,0,0,0,0.001,0,0.001,0
426413618135598,ZEN pro Jaroměř - Zelení a nezávislí,25,17,0.68,114,23238,930,131488,5260,15413,2.6,0,0.092,0.126,0.144,0.107,0.045,0.041,0,0.077,0.122,0.112,0.07,0.03,0.027,0,0.169,0.249,0.256,0.177,0.075,0.068,0.556,0.437,0,0,0,0,0,0,0.001,0.994,0.004,0,0,0,0,0
433052613812240,Markéta Vaňková,21,21,1,85,116040,5526,1282990,61095,100001,9.2,0,0.028,0.113,0.141,0.083,0,0,0,0.06,0.241,0.228,0.098,0,0,0,0.089,0.354,0.37,0.181,0,0,0.366,0.628,0,0,0,0,0,0,0,0,0,0,1,0,0,0
433651210090785,ZaPět,10,5,0.5,154,51145,5114,296995,29700,76011,4.8,0,0.066,0.135,0.125,0.078,0.05,0.048,0,0.083,0.157,0.113,0.072,0.031,0.032,0,0.15,0.292,0.238,0.149,0.081,0.08,0.503,0.488,0.982,0.003,0.002,0,0,0.001,0.001,0,0,0.001,0.003,0.001,0.003,0.001
437805853014798,Ústecké fórum občanů - UFO Ústí,32,26,0.812,60,20284,634,175984,5500,36564,4.3,0,0.098,0.072,0.066,0.082,0.074,0.101,0,0.081,0.109,0.098,0.096,0.058,0.058,0,0.179,0.181,0.164,0.179,0.132,0.159,0.493,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43855944703,Svobodní,16,10,0.625,77,27492,1718,365492,22843,538751,1.6,0,0.05,0.108,0.083,0.053,0.038,0.037,0,0.133,0.216,0.151,0.067,0.032,0.026,0,0.183,0.324,0.233,0.12,0.07,0.063,0.368,0.625,0.652,0.038,0.024,0.024,0.012,0.039,0.019,0.021,0.018,0.019,0.046,0.025,0.044,0.02
440782776395359,Hradišťáci,18,17,0.944,194,35641,1980,350491,19472,10001,6.3,0,0.052,0.07,0.097,0.118,0.109,0.099,0,0.058,0.098,0.104,0.082,0.056,0.051,0,0.109,0.168,0.202,0.2,0.165,0.151,0.546,0.448,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0.987
441371052635518,Peter Harvánek - veřejný profil,63,19,0.302,67,34118,542,297468,4722,45209,12.8,0,0.051,0.054,0.049,0.08,0.126,0.147,0,0.027,0.075,0.089,0.111,0.1,0.086,0,0.078,0.13,0.138,0.191,0.227,0.233,0.508,0.489,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.002,0.001,0.986,0.001
441954716206226,Piráti Praha 10,17,13,0.765,110,26642,1567,195492,11500,58354,4.6,0,0.01,0.156,0.194,0.052,0.013,0.011,0,0.04,0.202,0.208,0.081,0.017,0.01,0,0.05,0.358,0.402,0.133,0.03,0.021,0.436,0.557,0.972,0.005,0.003,0.002,0.001,0.002,0.002,0.001,0.002,0.001,0.002,0.001,0.003,0.002
447167062064041,Vladimíra Ludková,16,13,0.812,54,29392,1837,206992,12937,1000001,8.2,0,0.059,0.038,0.037,0.061,0.094,0.161,0,0.061,0.071,0.092,0.114,0.098,0.106,0,0.12,0.109,0.129,0.175,0.192,0.268,0.451,0.542,0.458,0.439,0.004,0.005,0.002,0.057,0.004,0.003,0.003,0.003,0.008,0.004,0.007,0.003
453451678117198,ČSSD Havířov,36,11,0.306,46,26682,741,332982,9250,10001,9.1,0,0.01,0.12,0.112,0.113,0.115,0.11,0,0.008,0.104,0.095,0.082,0.069,0.059,0,0.018,0.224,0.207,0.195,0.184,0.169,0.579,0.418,0,0,0,0,0,0,0,0,0,0,0,0,1,0
453697017993990,Aspen Institute Central Europe,45,41,0.911,111,36228,805,1017978,22622,672445,5.9,0,0.01,0.115,0.07,0.031,0.016,0.013,0,0.003,0.467,0.154,0.058,0.031,0.022,0,0.014,0.582,0.223,0.09,0.048,0.035,0.256,0.736,0.261,0.108,0.05,0.055,0.025,0.072,0.035,0.043,0.042,0.04,0.102,0.045,0.076,0.041
470472843093069,Hradiště je boží,77,37,0.481,83,28112,365,322462,4188,7650,7.4,0,0.088,0.13,0.12,0.103,0.074,0.048,0,0.073,0.134,0.106,0.061,0.031,0.027,0,0.161,0.264,0.226,0.164,0.104,0.076,0.563,0.431,0,0,0,0,0,0,0,0,0,0,0,0,0,1
475787975837992,"ANO, tohle je Jablonec nad Nisou",27,21,0.778,148,19136,709,109486,4055,60379,4.3,0,0.023,0.047,0.084,0.119,0.109,0.14,0,0.044,0.09,0.098,0.098,0.068,0.075,0,0.067,0.138,0.182,0.216,0.177,0.215,0.522,0.473,0.009,0.018,0.003,0.003,0.003,0.015,0.908,0.019,0.004,0.002,0.006,0.003,0.006,0.002
487445514669670,Petr Fiala,387,205,0.53,53,669506,1730,11245806,29059,66431,6,0,0.015,0.05,0.056,0.06,0.03,0,0,0.113,0.275,0.199,0.142,0.054,0,0,0.128,0.325,0.255,0.202,0.084,0,0.211,0.783,0.244,0.097,0.052,0.044,0.018,0.06,0.036,0.045,0.043,0.049,0.14,0.046,0.076,0.049
495496033796328,Stanislav Blaha,82,80,0.976,144,55759,680,579959,7073,11099,7.9,0,0.049,0.153,0.17,0.164,0.011,0.002,0,0.059,0.168,0.134,0.079,0.006,0.001,0,0.108,0.321,0.304,0.243,0.017,0.003,0.549,0.447,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50309511751,Český rozhlas - Radiožurnál,87,81,0.931,37,107006,1230,3996456,45936,948277,21.6,0,0.034,0.087,0.097,0.086,0.058,0.048,0,0.058,0.164,0.153,0.119,0.057,0.033,0,0.091,0.252,0.25,0.205,0.115,0.081,0.409,0.584,0.198,0.101,0.056,0.054,0.022,0.067,0.04,0.054,0.045,0.042,0.124,0.056,0.092,0.047
517999545027893,IKDP,9,9,1,82,18496,2055,124996,13888,216668,5,0,0.045,0.045,0.03,0.031,0.075,0.209,0,0.079,0.092,0.069,0.062,0.095,0.161,0,0.124,0.137,0.1,0.094,0.17,0.37,0.436,0.558,0.235,0.057,0.029,0.032,0.019,0.054,0.026,0.03,0.029,0.026,0.314,0.041,0.077,0.031
52479821102,Týdeník Respekt,160,142,0.887,50,138670,867,2862920,17893,642882,21.4,0,0.07,0.146,0.128,0.07,0.012,0.008,0,0.087,0.197,0.16,0.089,0.013,0.006,0,0.157,0.344,0.288,0.159,0.025,0.013,0.435,0.552,0.37,0.073,0.037,0.043,0.012,0.038,0.029,0.032,0.029,0.029,0.159,0.049,0.067,0.032
527708290604742,Alexander Bellu,16,16,1,83,19392,1212,103992,6500,10001,4.3,0,0.052,0.094,0.075,0.064,0.041,0.038,0,0.088,0.236,0.146,0.089,0.036,0.03,0,0.141,0.33,0.221,0.152,0.077,0.069,0.365,0.625,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0
532219183564760,Stanislav Polčák,19,5,0.263,19,20640,1086,198490,10447,354369,14.4,0,0.129,0.126,0.053,0.038,0.032,0.033,0,0.099,0.131,0.117,0.105,0.067,0.06,0,0.228,0.257,0.17,0.143,0.099,0.094,0.412,0.579,0.2,0.099,0.055,0.05,0.022,0.067,0.041,0.051,0.05,0.044,0.125,0.053,0.088,0.053
535611136555786,"ANO, tohle je Krnov",14,14,1,89,17543,1253,82993,5928,10001,2.7,0.002,0.051,0.092,0.107,0.134,0.094,0.088,0.002,0.04,0.112,0.115,0.087,0.037,0.032,0.004,0.091,0.204,0.222,0.221,0.131,0.12,0.568,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0.974,0
545254525495201,Pravý břeh - Institut Petra Fialy,7,7,1,84,18296,2614,579996,82857,57144,13.3,0,0.203,0.175,0.042,0.02,0.007,0.006,0,0.18,0.236,0.071,0.029,0.013,0.01,0,0.383,0.411,0.114,0.049,0.02,0.016,0.455,0.539,0.027,0.008,0.006,0.005,0.001,0.004,0.003,0.005,0.005,0.007,0.891,0.011,0.017,0.01
549553085465854,Piráti a Zelení pro Most,33,24,0.727,88,40134,1216,305484,9257,10001,4.3,0.01,0.071,0.083,0.078,0.086,0.075,0.078,0.007,0.081,0.134,0.105,0.088,0.057,0.043,0.017,0.153,0.217,0.183,0.173,0.133,0.121,0.481,0.515,0,0,0,0,0,0.998,0,0,0,0,0,0,0,0
551976351670874,Zdeněk Hraba,185,153,0.827,90,95708,517,814408,4402,138704,2.7,0,0.025,0.035,0.054,0.078,0.096,0.125,0,0.058,0.077,0.103,0.128,0.109,0.107,0,0.083,0.112,0.158,0.206,0.205,0.232,0.413,0.583,0.028,0.92,0.004,0.004,0.002,0.007,0.003,0.003,0.003,0.003,0.007,0.004,0.008,0.003
55408246161,Amnesty International ČR,32,31,0.969,54,108984,3406,1323984,41374,135167,12.9,0,0.339,0.196,0.068,0.028,0.011,0.005,0,0.149,0.116,0.049,0.018,0.007,0.003,0,0.488,0.312,0.117,0.045,0.018,0.008,0.647,0.341,0.392,0.078,0.059,0.032,0.013,0.042,0.022,0.03,0.027,0.023,0.129,0.071,0.055,0.027
55876739776,Greenpeace Česká republika,531,101,0.19,173,1386134,2610,11294734,21271,177093,15.6,0.003,0.184,0.257,0.165,0.084,0.04,0.036,0.002,0.049,0.075,0.053,0.024,0.01,0.011,0.005,0.232,0.332,0.218,0.109,0.05,0.047,0.769,0.225,0.282,0.091,0.049,0.044,0.021,0.064,0.039,0.043,0.039,0.031,0.117,0.046,0.091,0.039
572646052818182,ODS Brno,3,3,1,119,18748,6249,84498,28166,100001,4,0,0.027,0.04,0.043,0.065,0.071,0.092,0,0.096,0.159,0.128,0.117,0.079,0.078,0,0.123,0.2,0.171,0.182,0.149,0.17,0.338,0.657,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0
574107592700484,Ministerstvo průmyslu a obchodu,26,15,0.577,42,65137,2505,3164987,121730,1000001,12.1,0,0.098,0.071,0.069,0.067,0.058,0.042,0,0.103,0.148,0.144,0.102,0.051,0.041,0,0.2,0.219,0.212,0.169,0.109,0.083,0.404,0.59,0.131,0.108,0.06,0.059,0.033,0.097,0.044,0.051,0.049,0.047,0.11,0.058,0.106,0.048
578342809023884,Jsme fér,26,24,0.923,163,157137,6044,4796988,184500,350039,19.1,0,0.198,0.261,0.107,0.049,0.016,0.016,0,0.083,0.142,0.068,0.03,0.009,0.01,0,0.281,0.403,0.175,0.079,0.025,0.026,0.648,0.342,0.318,0.089,0.045,0.044,0.019,0.061,0.031,0.037,0.037,0.029,0.128,0.045,0.074,0.034
579215965436046,JSNS,50,40,0.8,115,62925,1258,967475,19350,227403,26.5,0,0.057,0.256,0.135,0.092,0.046,0.039,0,0.047,0.117,0.083,0.069,0.031,0.021,0,0.104,0.373,0.217,0.161,0.076,0.06,0.625,0.367,0.281,0.097,0.046,0.044,0.021,0.062,0.037,0.044,0.039,0.038,0.124,0.042,0.081,0.043
581395601924343,Jan Čižinský,20,15,0.75,400,290090,14504,2719990,136000,110501,3.4,0,0.031,0.176,0.127,0.057,0.046,0.044,0,0.042,0.21,0.139,0.053,0.033,0.031,0,0.073,0.385,0.266,0.11,0.08,0.075,0.481,0.508,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0
587682004653785,Piráti Praha,71,59,0.831,87,214914,3027,3976964,56014,294636,8.4,0,0.12,0.134,0.089,0.055,0.03,0.031,0,0.092,0.172,0.132,0.075,0.031,0.029,0,0.212,0.306,0.221,0.13,0.061,0.06,0.46,0.531,0.945,0.009,0.003,0.003,0.002,0.005,0.003,0.003,0.003,0.002,0.007,0.003,0.006,0.003
58864692622,Český rozhlas Vltava,41,36,0.878,38,29130,710,679480,16573,322440,21.3,0,0.005,0.073,0.116,0.117,0.086,0.11,0,0.007,0.077,0.125,0.121,0.082,0.071,0,0.011,0.15,0.241,0.238,0.167,0.181,0.506,0.483,0.365,0.082,0.041,0.038,0.019,0.055,0.032,0.036,0.033,0.028,0.125,0.041,0.069,0.037
58887737763,Hnutí DUHA - Přátelé Země Česká republika,79,55,0.696,67,417760,5288,4067960,51493,278458,26.4,0,0.163,0.21,0.127,0.063,0.039,0.043,0,0.07,0.103,0.084,0.042,0.021,0.024,0,0.233,0.313,0.211,0.105,0.061,0.067,0.644,0.345,0.238,0.08,0.047,0.04,0.015,0.049,0.03,0.038,0.038,0.034,0.229,0.049,0.074,0.039
590249011043899,Skautský institut,56,29,0.518,61,65722,1174,1512472,27008,381615,25.8,0,0.011,0.014,0.05,0.059,0.083,0.137,0,0.024,0.057,0.16,0.142,0.107,0.149,0,0.035,0.071,0.21,0.201,0.19,0.286,0.354,0.639,0.014,0.025,0.086,0.024,0.013,0.09,0.095,0.101,0.079,0.08,0.127,0.027,0.194,0.042
594860541017109,Michal Fischer - místostarosta MČ Praha 15,2,2,1,338,64999,32500,209999,105000,10001,4,0,0.047,0.14,0.161,0.1,0.046,0.037,0,0.052,0.144,0.13,0.083,0.033,0.021,0,0.098,0.284,0.292,0.184,0.079,0.058,0.531,0.464,0.937,0.002,0.004,0,0,0.001,0,0,0.001,0.002,0.012,0.006,0.01,0.004
597980334012769,Svoboda a přímá demokracie Moravskoslezský kraj - SPD,66,23,0.348,39,33967,515,330967,5015,75307,9.3,0,0.059,0.057,0.048,0.075,0.129,0.159,0,0.033,0.064,0.076,0.105,0.099,0.093,0,0.092,0.121,0.124,0.179,0.228,0.252,0.527,0.47,0.004,0.003,0.002,0.003,0.002,0.005,0.002,0.002,0.002,0.002,0.005,0.003,0.962,0.002
603752713299929,Hradec srdcem a rozumem,47,40,0.851,351,23026,490,287476,6117,9512,3,0,0.119,0.125,0.101,0.083,0.042,0.039,0,0.111,0.15,0.101,0.067,0.028,0.029,0,0.23,0.275,0.202,0.15,0.07,0.069,0.51,0.486,0,0,0.899,0,0,0,0,0,0,0.101,0,0,0,0
605137899592157,STIHL,70,65,0.929,43,229215,3274,3812465,54464,650001,7,0,0.077,0.06,0.056,0.065,0.056,0.06,0,0.214,0.14,0.1,0.077,0.044,0.044,0,0.291,0.2,0.156,0.142,0.1,0.104,0.374,0.619,0.11,0.112,0.07,0.063,0.027,0.072,0.044,0.058,0.052,0.056,0.106,0.071,0.094,0.061
60516116431,Člověk v tísni,161,38,0.236,37,2477220,15386,19165920,119043,339007,37.9,0,0.067,0.156,0.171,0.122,0.054,0.042,0,0.045,0.097,0.099,0.077,0.034,0.026,0,0.112,0.253,0.27,0.198,0.088,0.068,0.611,0.378,0.328,0.105,0.045,0.041,0.016,0.048,0.033,0.04,0.036,0.031,0.123,0.042,0.067,0.037
605391559903344,"Michal Sedláček - kandidát do Senátu, hlavní architekt Brna",50,38,0.76,86,65275,1306,673475,13470,51201,6.5,0,0.026,0.065,0.068,0.066,0.063,0.087,0,0.057,0.18,0.161,0.099,0.061,0.063,0,0.083,0.245,0.229,0.165,0.124,0.15,0.374,0.622,0,0,0,0,0,0,0,0,0,0,1,0,0,0
623900784396150,Piráti Praha 6,26,22,0.846,86,22787,876,152487,5865,8162,3.8,0,0.112,0.16,0.144,0.081,0.05,0.045,0,0.066,0.121,0.089,0.051,0.035,0.035,0.001,0.179,0.281,0.233,0.131,0.085,0.081,0.593,0.398,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0
625530284136204,Zlín 21,54,44,0.815,55,69723,1291,666473,12342,9908,4.8,0,0.087,0.155,0.138,0.085,0.008,0.005,0,0.092,0.199,0.151,0.072,0.003,0,0,0.179,0.354,0.288,0.157,0.011,0.005,0.478,0.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999
627428350610694,"ANO, tohle je Ústí nad Labem",22,18,0.818,21,21089,959,110989,5045,26001,2.6,0,0.029,0.055,0.079,0.103,0.107,0.145,0,0.05,0.095,0.1,0.101,0.065,0.066,0,0.079,0.15,0.179,0.204,0.173,0.211,0.518,0.478,0.005,0.004,0.001,0.001,0.001,0.981,0.001,0.001,0.001,0,0.001,0,0.001,0
643597159010163,PRO Ústí,15,6,0.4,34,33792,2253,375992,25066,53334,9.3,0,0.108,0.096,0.081,0.084,0.057,0.058,0,0.094,0.142,0.113,0.087,0.04,0.034,0,0.201,0.238,0.195,0.171,0.098,0.092,0.484,0.51,0,0.007,0,0,0,0.965,0.027,0,0,0,0,0,0,0
