id,ad_creation_time,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,ad_delivery_start_time,ad_snapshot_url,bylines,currency,languages,page_id,page_name,publisher_platforms,estimated_audience_size_lower,estimated_audience_size_upper,impressions_lower,impressions_upper,spend_lower,spend_upper,ad_delivery_stop_time,female_13-17,female_18-24,female_25-34,female_35-44,female_45-54,female_55-64,female_65+,male_13-17,male_18-24,male_25-34,male_35-44,male_45-54,male_55-64,male_65+,unknown_13-17,unknown_18-24,unknown_25-34,unknown_35-44,unknown_45-54,unknown_55-64,unknown_65+,Central Bohemian Region,Hradec Králové Region,Karlovy Vary Region,Liberec Region,Moravian-Silesian Region,Olomouc Region,Pardubice Region,Plzeň Region,Prague,South Bohemian Region,South Moravian Region,Ústí nad Labem Region,Vysočina Region,Zlín Region
401723322086452,2022-08-26,"Urputníci - tak jsem jim říkal v armádě. Lidé, kteří udělají cokoliv, aby dosáhli svého cíle - ať už formou přehnané sebeprezentace nebo snahou odstranit z cesty někoho, kdo překáží jejich cílům. S rostoucím počtem průzkumů naznačujících, že by Česká republika mohla po letech dostat jiný styl vedení, přibývá i počet urputníků - lidí šířících o mně lži a manipulace. Mnoho lidí se mě ptá, jakou mám v boji s nimi strategii. Jednoduše takovou, jakou jsem se řídil celý život - mluvit pravdu a vysvětlovat těm, kteří chtějí poslouchat argumenty a přemýšlet o nich. Zde jsou některé z manipulací, které urputníci používají v posledních dnech nejčastěji:

❌ Urputníci mě přirovnávají k agentovi StB ❌

Od promoce v roce 1983 do roku 1988 jsem byl výsadkář a mým úkolem byl především hloubkový průzkum. Ten spadal pod Zpravodajskou správu Generálního štábu, stejně jako všechny druhy průzkumu a zpravodajství, od technického, přes vojenskou diplomacii až po agenturní (zakrytý). Dnes jsou tyto funkce rozděleny. Generální štáb má Sekci zpravodajského zabezpečení, která se zabývá průzkumem a zpravodajstvím bezprostředně nutným pro činnost armády. Ostatní druhy zpravodajství důležité pro obranu státu jsou soustředěny ve Vojenském zpravodajství, které není součástí armády, ale je přímo podřízeno ministrovi obrany a je jednou ze tří českých tajných služeb. 

Zpravodajskou správu Generálního štábu urputníci cíleně zaměňují s Vojenskou kontrarozvědkou (VKR), která byla pod StB. Ani s VKR ani s StB jsem neměl nic společného. Pro úplné vysvětlení dodávám, že StB měla 3 hlavní správy: zahraniční rozvědka (s obsahem podobným agenturní části vojenského zpravodajství), vnitřní rozvědka (která špehovala a často také perzekvovala vlastní obyvatelstvo) a vojenská kontrarozvědka.

Je úplně nesmyslné srovnávat to, co jsem dělal jako voják výsadkář, s činností lidí, kteří byli agenty StB a špehovali vlastní obyvatelstvo.

Všechny dokumenty z Archivu bezpečnostních složek jsem o sobě zveřejnil na webu. Včetně informací o mém postgraduálním studiu, o kterém někteří moji kritici mluví jako o přípravě na práci “komunistického špiona”. Zmiňují speciální kurz D-2, ve kterém bylo všem účastníkům přiděleno krycí jméno. Tato informace je pravdivá a je součástí mnou zveřejněných dokumentů, ale není na ni nic senzačního. Zpravodajský kurz připravoval specialisty různého zaměření pro vojenské zpravodajství. Jen někteří z absolventů se mohli stát součástí zakryté části zpravodajství, tedy zahraniční rozvědky (lidově špiony). Kurz byl samozřejmě tajný a protože na začátku nebylo jasné, kdo bude pokračovat v jakém zaměření, krycí jméno bylo pro potřeby kurzu přiděleno všem. Náplní prvního roku studia (88-89) na Vojenské akademii byl intenzivní jazykový kurz (v mém případě francouzština). Zbylé dva roky studia už proběhly podle výrazně upravených plánů. Po absolvování jsem nastoupil ke Zpravodajské správě Generálního štábu na odbor vojenské diplomacie. Sám jsem později ve funkci vojenského diplomata pracoval v zemích Beneluxu.

Nikdy jsem nepracoval pod žádným krytím (jako špion), nikdy jsem nepoužíval krycí jméno a nikdy jsem nepracoval proti vlastním občanům. I v případě, že bych byl vybrán jako jeden z mála absolventů pro zakrytou část, obsahem mé práce by nikdy nebylo sbírat informace o vlastních občanech.

❌ Urputníci zpochybňují moje prověrky ❌

Zpochybňují moje bezpečnostní prověrky, protože je vydal “jen” český úřad. Samozřejmě, že mi jako komukoliv, kdo pracoval pro NATO, vydával prověrku národní bezpečnostní úřad (NBÚ). Je ale naivní si myslet, že velmoci by se při sdílení nejtajnějších informací spoléhaly jen na stanovisko českého úřadu a samy by si mě pořádně neprověřily. Můj bezpečnostní certifikát NATO navíc obsahuje kromě slov “Top Secret”, tedy Přísně tajné, také rozšíření na “Cosmic” a “Atomal”. Na ty už národní úřad nemá oprávnění. (oprava: NBÚ má oprávnění, postupuje podle standardů NATO) 

Myslíte si, že to, co urputníci “odhalili” v dokumentech z Archivu bezpečnostních složek, které jsem sám zveřejnil, neprověřili Američani, Britové, Francouzi nebo Němci, než mě zvolili do čela vojenského výboru NATO s přístupem k nejtajnějším vojenským plánům Aliance? Kdyby bylo v mé historii cokoliv problematického, nikdy by mě státy Aliance nezvolily do čela jejího nejvyššího vojenského orgánu. 

Jsem připravený ustát všechny snahy zdiskreditovat mě, protože jen tak dosáhneme změny poměrů ve vedení naší země.","","","",2022-08-27,https://www.facebook.com/ads/archive/render_ad/?id=401723322086452&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,"facebook, instagram",1000001,,4000,4999,0,99,2022-08-31,,,0.249,0.029,,,,,,0.646,0.068,,,,,,0.007,,,,,0.15,0.086,0.035,0.059,,,0.091,0.085,0.191,0.095,,0.126,0.082,
1422291184950439,2022-08-26,"Urputníci - tak jsem jim říkal v armádě. Lidé, kteří udělají cokoliv, aby dosáhli svého cíle - ať už formou přehnané sebeprezentace nebo snahou odstranit z cesty někoho, kdo překáží jejich cílům. S rostoucím počtem průzkumů naznačujících, že by Česká republika mohla po letech dostat jiný styl vedení, přibývá i počet urputníků - lidí šířících o mně lži a manipulace. Mnoho lidí se mě ptá, jakou mám v boji s nimi strategii. Jednoduše takovou, jakou jsem se řídil celý život - mluvit pravdu a vysvětlovat těm, kteří chtějí poslouchat argumenty a přemýšlet o nich. Zde jsou některé z manipulací, které urputníci používají v posledních dnech nejčastěji:

❌ Urputníci mě přirovnávají k agentovi StB ❌

Od promoce v roce 1983 do roku 1988 jsem byl výsadkář a mým úkolem byl především hloubkový průzkum. Ten spadal pod Zpravodajskou správu Generálního štábu, stejně jako všechny druhy průzkumu a zpravodajství, od technického, přes vojenskou diplomacii až po agenturní (zakrytý). Dnes jsou tyto funkce rozděleny. Generální štáb má Sekci zpravodajského zabezpečení, která se zabývá průzkumem a zpravodajstvím bezprostředně nutným pro činnost armády. Ostatní druhy zpravodajství důležité pro obranu státu jsou soustředěny ve Vojenském zpravodajství, které není součástí armády, ale je přímo podřízeno ministrovi obrany a je jednou ze tří českých tajných služeb. 

Zpravodajskou správu Generálního štábu urputníci cíleně zaměňují s Vojenskou kontrarozvědkou (VKR), která byla pod StB. Ani s VKR ani s StB jsem neměl nic společného. Pro úplné vysvětlení dodávám, že StB měla 3 hlavní správy: zahraniční rozvědka (s obsahem podobným agenturní části vojenského zpravodajství), vnitřní rozvědka (která špehovala a často také perzekvovala vlastní obyvatelstvo) a vojenská kontrarozvědka.

Je úplně nesmyslné srovnávat to, co jsem dělal jako voják výsadkář, s činností lidí, kteří byli agenty StB a špehovali vlastní obyvatelstvo.

Všechny dokumenty z Archivu bezpečnostních složek jsem o sobě zveřejnil na webu. Včetně informací o mém postgraduálním studiu, o kterém někteří moji kritici mluví jako o přípravě na práci “komunistického špiona”. Zmiňují speciální kurz D-2, ve kterém bylo všem účastníkům přiděleno krycí jméno. Tato informace je pravdivá a je součástí mnou zveřejněných dokumentů, ale není na ni nic senzačního. Zpravodajský kurz připravoval specialisty různého zaměření pro vojenské zpravodajství. Jen někteří z absolventů se mohli stát součástí zakryté části zpravodajství, tedy zahraniční rozvědky (lidově špiony). Kurz byl samozřejmě tajný a protože na začátku nebylo jasné, kdo bude pokračovat v jakém zaměření, krycí jméno bylo pro potřeby kurzu přiděleno všem. Náplní prvního roku studia (88-89) na Vojenské akademii byl intenzivní jazykový kurz (v mém případě francouzština). Zbylé dva roky studia už proběhly podle výrazně upravených plánů. Po absolvování jsem nastoupil ke Zpravodajské správě Generálního štábu na odbor vojenské diplomacie. Sám jsem později ve funkci vojenského diplomata pracoval v zemích Beneluxu.

Nikdy jsem nepracoval pod žádným krytím (jako špion), nikdy jsem nepoužíval krycí jméno a nikdy jsem nepracoval proti vlastním občanům. I v případě, že bych byl vybrán jako jeden z mála absolventů pro zakrytou část, obsahem mé práce by nikdy nebylo sbírat informace o vlastních občanech.

❌ Urputníci zpochybňují moje prověrky ❌

Zpochybňují moje bezpečnostní prověrky, protože je vydal “jen” český úřad. Samozřejmě, že mi jako komukoliv, kdo pracoval pro NATO, vydával prověrku národní bezpečnostní úřad (NBÚ). Je ale naivní si myslet, že velmoci by se při sdílení nejtajnějších informací spoléhaly jen na stanovisko českého úřadu a samy by si mě pořádně neprověřily. Můj bezpečnostní certifikát NATO navíc obsahuje kromě slov “Top Secret”, tedy Přísně tajné, také rozšíření na “Cosmic” a “Atomal”. Na ty už národní úřad nemá oprávnění. (oprava: NBÚ má oprávnění, postupuje podle standardů NATO) 

Myslíte si, že to, co urputníci “odhalili” v dokumentech z Archivu bezpečnostních složek, které jsem sám zveřejnil, neprověřili Američani, Britové, Francouzi nebo Němci, než mě zvolili do čela vojenského výboru NATO s přístupem k nejtajnějším vojenským plánům Aliance? Kdyby bylo v mé historii cokoliv problematického, nikdy by mě státy Aliance nezvolily do čela jejího nejvyššího vojenského orgánu. 

Jsem připravený ustát všechny snahy zdiskreditovat mě, protože jen tak dosáhneme změny poměrů ve vedení naší země.","","","",2022-08-27,https://www.facebook.com/ads/archive/render_ad/?id=1422291184950439&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,"facebook, instagram",500001,1000000,3000,3999,0,99,2022-08-31,,,,0.209,0.181,0.09,0.06,,,,0.22,0.132,0.051,0.053,,,,0.003,0.001,0.001,0,,,,,0.331,0.165,,,,,0.338,,,0.165
481365590121506,2022-08-26,Přilévání oleje do ohně v už tak napjaté atmosféře považuji za nejnebezpečnější formu populismu. Je to pro nás hrozba srovnatelná s těmi vnějšími. Za této situace potřebujeme pravý opak. To mě motivuje nesedět s rukama v klíně a planě si stěžovat.,"","","",2022-08-26,https://www.facebook.com/ads/archive/render_ad/?id=481365590121506&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,"facebook, instagram",100001,500000,45000,49999,1000,1499,2022-08-31,0.001,,0.479,0.034,,,,0,,0.446,0.036,,,,0,,0.004,0,,,,,,,,0.309,0.175,,,,,0.364,,,0.153
631367578318385,2022-08-26,Přilévání oleje do ohně v už tak napjaté atmosféře považuji za nejnebezpečnější formu populismu. Je to pro nás hrozba srovnatelná s těmi vnějšími. Za této situace potřebujeme pravý opak. To mě motivuje nesedět s rukama v klíně a planě si stěžovat.,"","","",2022-08-26,https://www.facebook.com/ads/archive/render_ad/?id=631367578318385&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,"facebook, instagram",1000001,,45000,49999,1000,1499,2022-08-31,0.001,,0.462,0.028,,,,0,,0.465,0.041,,,,0,,0.004,0,,,,0.159,0.079,0.043,0.06,,,0.072,0.082,0.233,0.09,,0.116,0.065,
1096069084668236,2022-08-26,Přilévání oleje do ohně v už tak napjaté atmosféře považuji za nejnebezpečnější formu populismu. Je to pro nás hrozba srovnatelná s těmi vnějšími. Za této situace potřebujeme pravý opak. To mě motivuje nesedět s rukama v klíně a planě si stěžovat.,"","","",2022-08-26,https://www.facebook.com/ads/archive/render_ad/?id=1096069084668236&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,"facebook, instagram",500001,1000000,45000,49999,1000,1499,2022-08-31,0,,,0.179,0.168,0.094,0.068,0,,,0.222,0.155,0.059,0.05,0,,,0.002,0.001,0,0.001,,,,,0.322,0.174,,,,,0.348,,,0.156
470064414988837,2022-08-26,Přilévání oleje do ohně v už tak napjaté atmosféře považuji za nejnebezpečnější formu populismu. Je to pro nás hrozba srovnatelná s těmi vnějšími. Za této situace potřebujeme pravý opak. To mě motivuje nesedět s rukama v klíně a planě si stěžovat.,"","","",2022-08-26,https://www.facebook.com/ads/archive/render_ad/?id=470064414988837&access_token={access_token},Petr Pavel,CZK,cs,102389958091735,Generál Pavel,"facebook, instagram",1000001,,125000,149999,2500,2999,2022-08-31,0.001,,,0.2,0.171,0.087,0.06,0.001,,,0.216,0.157,0.059,0.043,0,,,0.002,0.001,0,0.001,0.169,0.079,0.051,0.064,,,0.071,0.079,0.196,0.084,,0.144,0.065,
1184355835454420,2022-08-23,"RECEPTY NA DRAHOTU EXISTUJÍ. Je nutné, aby pomoc vlády byla rychlá a jednoduchá. Dřív, než bude pozdě. Nabízí se dočasná nulová daň z přidané hodnoty na energie. Mluvíme zde o okamžitém snížení ceny o pětinu. Nebo zastropování cen energií. To ocení jak rodinné, tak firemní rozpočty. Mějme na paměti, že krachy firem kvůli nesmyslným cenám energií by znamenaly těžký sociální otřes, další zdražování a těžko zvládnutelné náklady pro státní rozpočet.","","","",2022-08-24,https://www.facebook.com/ads/archive/render_ad/?id=1184355835454420&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,5001,10000,10000,14999,1500,1999,2022-09-11,,0.007,0.013,0.019,0.047,0.1,0.195,,0.035,0.057,0.086,0.115,0.149,0.172,,,0.001,0.001,0.001,0.001,0.001,0.091,0.055,0.031,0.046,0.1,0.066,0.047,0.051,0.152,0.058,0.108,0.101,0.039,0.052
549826806937493,2022-08-23,"RECEPTY NA DRAHOTU EXISTUJÍ. Je nutné, aby pomoc vlády byla rychlá a jednoduchá. Dřív, než bude pozdě. Nabízí se dočasná nulová daň z přidané hodnoty na energie. Mluvíme zde o okamžitém snížení ceny o pětinu. Nebo zastropování cen energií. To ocení jak rodinné, tak firemní rozpočty. Mějme na paměti, že krachy firem kvůli nesmyslným cenám energií by znamenaly těžký sociální otřes, další zdražování a těžko zvládnutelné náklady pro státní rozpočet.","","","",2022-08-24,https://www.facebook.com/ads/archive/render_ad/?id=549826806937493&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,10001,50000,9000,9999,500,599,2022-09-07,,0.012,0.033,0.045,0.068,0.075,0.113,,0.055,0.124,0.147,0.129,0.097,0.095,,0,0.001,0.002,0.001,0.001,0,0.094,0.056,0.033,0.048,0.102,0.056,0.057,0.055,0.13,0.059,0.104,0.105,0.045,0.053
4107779682680177,2022-08-23,"RECEPTY NA DRAHOTU EXISTUJÍ. Je nutné, aby pomoc vlády byla rychlá a jednoduchá. Dřív, než bude pozdě. Nabízí se dočasná nulová daň z přidané hodnoty na energie. Mluvíme zde o okamžitém snížení ceny o pětinu. Nebo zastropování cen energií. To ocení jak rodinné, tak firemní rozpočty. Mějme na paměti, že krachy firem kvůli nesmyslným cenám energií by znamenaly těžký sociální otřes, další zdražování a těžko zvládnutelné náklady pro státní rozpočet.","","","",2022-08-24,https://www.facebook.com/ads/archive/render_ad/?id=4107779682680177&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,150000,174999,3000,3499,2022-09-07,,0.047,0.089,0.11,0.093,0.051,0.031,,0.069,0.171,0.171,0.106,0.035,0.024,,0,0.001,0.001,0.001,0,0,0.1,0.053,0.03,0.042,0.126,0.07,0.05,0.054,0.089,0.061,0.115,0.098,0.048,0.059
1123545668274641,2022-08-23,"Bez energií společnost žít nemůže, růst jejich cen dopadá na každého z nás. Musíme s tím něco dělat! Ve videu najdete návrh dvou konkrétních kroků.","","","",2022-08-24,https://www.facebook.com/ads/archive/render_ad/?id=1123545668274641&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,10001,50000,1000,1999,0,99,2022-08-24,,0.002,,0.01,0.042,0.096,0.109,,0.008,0.031,0.139,0.237,0.2,0.125,,,0.001,,,,,0.106,0.067,0.048,0.056,0.136,0.055,0.053,0.06,0.055,0.063,0.096,0.108,0.061,0.039
479611370654178,2022-08-23,Co dělat pro naši větší bezpečnost? Můj recept najdete ve videu.,"","","",2022-08-24,https://www.facebook.com/ads/archive/render_ad/?id=479611370654178&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,10001,50000,10000,14999,1500,1999,2022-08-31,,0.003,0.006,0.019,0.05,0.099,0.133,,0.013,0.051,0.126,0.174,0.171,0.151,,,0,0.001,0.001,0.001,0.001,0.085,0.067,0.045,0.065,0.124,0.052,0.053,0.072,0.074,0.065,0.101,0.102,0.052,0.043
609351300599063,2022-08-23,Dopravní infrastruktura u nás stále funguje velmi špatně. Co s tím? Můj recept najdete ve videu.,"","",Dopravní infrastruktura,2022-08-24,https://www.facebook.com/ads/archive/render_ad/?id=609351300599063&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,10001,50000,35000,39999,4000,4499,2022-08-31,,0.002,0.005,0.015,0.051,0.115,0.151,,0.008,0.042,0.121,0.171,0.176,0.142,,0,0,0.001,0.001,0,0.001,0.093,0.064,0.043,0.062,0.128,0.053,0.051,0.067,0.068,0.063,0.102,0.11,0.048,0.044
399555722286678,2022-08-23,"Tento rok se konal již 20. ročník Jelínkova vizovického koštu. V této soutěži ovocných pálenek jsem byl členem hodnotící komise. Přiznám se, že mé chuti byly nejblíž pálenky z trnek. Bylo mi ctí se této akce účastnit.","","","",2022-08-24,https://www.facebook.com/ads/archive/render_ad/?id=399555722286678&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,10001,50000,30000,34999,2000,2499,2022-08-28,,0.007,0.017,0.038,0.074,0.101,0.106,,0.049,0.118,0.164,0.159,0.092,0.072,,0,0.001,0.001,0.001,0,0.001,,,,,0,0.204,,,,,0.063,,,0.733
709199744180152,2022-08-23,Dopravní infrastruktura u nás stále funguje velmi špatně. Co s tím? Můj recept najdete ve videu.,"","",Dopravní infrastruktura,2022-08-23,https://www.facebook.com/ads/archive/render_ad/?id=709199744180152&access_token={access_token},ZFP s.r.o,CZK,cs,236211929833146,Tomáš Zima,facebook,1000001,,700000,799999,15000,19999,2022-09-07,,0.052,0.101,0.104,0.089,0.047,0.03,,0.079,0.18,0.156,0.098,0.035,0.024,,0,0.001,0.001,0.001,0,0,0.108,0.054,0.03,0.042,0.12,0.064,0.048,0.054,0.107,0.056,0.114,0.091,0.05,0.055
631863791552211,2022-08-22,"","","","",2022-08-22,https://www.facebook.com/ads/archive/render_ad/?id=631863791552211&access_token={access_token},Petr Pavel,CZK,,102389958091735,Generál Pavel,"facebook, instagram",100001,500000,45000,49999,1000,1499,2022-08-29,0.001,,0.443,0.034,,,,0,,0.475,0.044,,,,,,0.003,0,,,,,,,,0.317,0.182,,,,,0.343,,,0.159
1147333999188828,2022-08-22,"","","","",2022-08-22,https://www.facebook.com/ads/archive/render_ad/?id=1147333999188828&access_token={access_token},Petr Pavel,CZK,,102389958091735,Generál Pavel,"facebook, instagram",500001,1000000,80000,89999,1500,1999,2022-08-29,0,,,0.192,0.174,0.101,0.07,0,,,0.199,0.152,0.06,0.048,,,,0.002,0.001,0,0.001,,,,,0.33,0.184,,,,,0.334,,,0.153
1249343815851888,2022-08-22,"","","","",2022-08-22,https://www.facebook.com/ads/archive/render_ad/?id=1249343815851888&access_token={access_token},Petr Pavel,CZK,,102389958091735,Generál Pavel,"facebook, instagram",1000001,,30000,34999,700,799,2022-08-29,0.001,,0.514,0.045,,,,0,,0.393,0.044,,,,,,0.003,0,,,,0.165,0.076,0.042,0.068,,,0.078,0.092,0.2,0.086,,0.125,0.068,
